# Normal Strain Field, 
# Long [deg],   Lat [deg],   Eps1,          Eps2,         AziEps2 [deg] 
   3.8750000    46.1250000  +8.453603e-10  -3.816920e-09      42.90 
   3.8750000    46.3750000  +3.519227e-09  -2.474329e-09      79.17 
   3.8750000    46.6250000  +2.764346e-09  -1.660503e-09      21.27 
   3.8750000    46.8750000  +1.496655e-09  -1.120050e-09       9.84 
   3.8750000    47.1250000  +6.594115e-10  -3.875344e-09     117.04 
   3.8750000    47.3750000  -2.036906e-09  -3.756264e-09      84.71 
   3.8750000    47.6250000  -7.594792e-10  -4.535727e-09      83.71 
   3.8750000    47.8750000  -4.988700e-10  -1.702216e-09      72.42 
   3.8750000    48.1250000  +4.742604e-10  -2.308624e-09      73.01 
   3.8750000    48.3750000  +3.492116e-10  -2.984937e-09      72.35 
   3.8750000    48.6250000  +1.444363e-09  -4.694180e-09      71.68 
   3.8750000    48.8750000  +8.504275e-10  -4.723124e-09      71.46 
   3.8750000    49.1250000  +9.807543e-10  -4.864804e-09      70.97 
   3.8750000    49.3750000  +9.276473e-10  -3.506872e-09      68.62 
   3.8750000    49.6250000  +5.422740e-10  -3.220263e-09      67.64 
   3.8750000    49.8750000  +2.328795e-10  -2.935370e-09      68.34 
   3.8750000    50.1250000  -1.449069e-10  -2.542840e-09      66.59 
   3.8750000    50.3750000  +2.189450e-09  -3.547894e-09      70.62 
   3.8750000    50.6250000  +4.881086e-10  -1.814155e-09      75.21 
   3.8750000    50.8750000  -2.209224e-10  -1.643610e-09      73.95 
   3.8750000    51.1250000  -2.527832e-10  -1.466387e-09      76.07 
   3.8750000    51.3750000  -2.603665e-10  -1.326581e-09      78.25 
   3.8750000    51.6250000  +3.462798e-09  -1.200579e-09      86.96 
   3.8750000    51.8750000  +2.710191e-10  -1.027123e-09      75.86 
   3.8750000    52.1250000  +2.825821e-10  -9.301611e-10      75.48 
   3.8750000    52.3750000  +2.890399e-10  -8.456564e-10      74.95 
   3.8750000    52.6250000  +3.196052e-09  +1.806126e-09     125.78 
   3.8750000    52.8750000  +6.488687e-09  -9.339039e-11     165.37 
   4.1250000    42.1250000  +1.623221e-09  -2.522779e-10      99.63 
   4.1250000    42.3750000  +3.310559e-09  -2.295927e-09     141.32 
   4.1250000    42.6250000  +7.477219e-09  -8.358347e-09      50.70 
   4.1250000    42.8750000  +1.985917e-09  -2.485973e-12      92.03 
   4.1250000    43.1250000  -7.911233e-11  -1.470388e-08      94.81 
   4.1250000    43.3750000  -2.119622e-09  -6.791423e-09      67.32 
   4.1250000    43.6250000  -1.645169e-09  -7.287082e-09      96.51 
   4.1250000    43.8750000  +1.640877e-09  -4.315793e-10     133.47 
   4.1250000    44.1250000  +2.039971e-09  +8.813706e-10     152.03 
   4.1250000    44.3750000  +5.036084e-09  -1.190277e-10      82.08 
   4.1250000    44.6250000  -1.141462e-09  -3.266007e-09     175.00 
   4.1250000    44.8750000  +3.203291e-09  +2.022671e-09      44.22 
   4.1250000    45.1250000  +4.780259e-09  -8.186066e-09     137.77 
   4.1250000    45.3750000  +6.753267e-09  -9.755018e-09     157.55 
   4.1250000    45.6250000  +6.685057e-09  -1.281306e-08     177.13 
   4.1250000    45.8750000  +2.360933e-08  -2.378716e-09      54.90 
   4.1250000    46.1250000  +6.098650e-09  -3.217431e-10      38.21 
   4.1250000    46.3750000  +4.991393e-09  -1.173807e-09      13.03 
   4.1250000    46.6250000  +1.105798e-08  -4.474143e-11      12.80 
   4.1250000    46.8750000  +2.313621e-09  -4.792876e-09     156.22 
   4.1250000    47.1250000  +1.454048e-09  +1.217013e-10     124.43 
   4.1250000    47.3750000  +5.690278e-10  -5.127533e-10     163.79 
   4.1250000    47.6250000  +3.879149e-10  -2.112560e-09      23.46 
   4.1250000    47.8750000  +5.342473e-11  -4.206207e-10     145.98 
   4.1250000    48.1250000  +1.420916e-09  +5.515918e-10      24.91 
   4.1250000    48.3750000  +1.590914e-09  -3.554595e-09      77.96 
   4.1250000    48.6250000  +9.416108e-10  -3.689741e-09      74.27 
   4.1250000    48.8750000  +1.049426e-09  -4.189300e-09      72.40 
   4.1250000    49.1250000  +7.286464e-10  -3.236497e-09      63.04 
   4.1250000    49.3750000  +6.580532e-10  -4.561037e-09      70.93 
   4.1250000    49.6250000  +3.863403e-10  -3.454466e-09      66.09 
   4.1250000    49.8750000  +9.992353e-11  -3.036961e-09      64.78 
   4.1250000    50.1250000  +1.231971e-09  -2.113504e-09      80.96 
   4.1250000    50.3750000  -3.158545e-10  -2.149262e-09      67.39 
   4.1250000    50.6250000  +3.578646e-10  -1.819377e-09      74.51 
   4.1250000    50.8750000  -3.424152e-10  -1.653494e-09      72.58 
   4.1250000    51.1250000  -3.503898e-10  -1.473311e-09      75.32 
   4.1250000    51.3750000  -3.370500e-10  -1.333904e-09      77.97 
   4.1250000    51.6250000  +3.510362e-09  -1.215256e-09      86.51 
   4.1250000    51.8750000  +2.496806e-10  -1.031000e-09      75.14 
   4.1250000    52.1250000  +2.691738e-10  -9.336985e-10      74.72 
   4.1250000    52.3750000  +3.135733e-09  -2.889049e-10      27.96 
   4.1250000    52.6250000  +2.834284e-10  -6.777286e-10      73.61 
   4.1250000    52.8750000  -2.555860e-10  -7.186005e-09     126.64 
   4.3750000    42.1250000  +3.237237e-09  -2.508671e-09     149.23 
   4.3750000    42.3750000  +7.789288e-09  -1.062872e-09      95.89 
   4.3750000    42.6250000  +5.117892e-09  -5.030740e-09       8.13 
   4.3750000    42.8750000  +4.220915e-09  -1.395175e-08     104.35 
   4.3750000    43.1250000  +1.479599e-08  -2.590366e-09     172.47 
   4.3750000    43.3750000  -2.489288e-09  -3.344803e-09       7.26 
   4.3750000    43.6250000  +1.709379e-09  -8.453649e-09      66.90 
   4.3750000    43.8750000  +3.503612e-10  -5.544366e-09      85.07 
   4.3750000    44.1250000  +1.948842e-09  -3.128823e-10     128.07 
   4.3750000    44.3750000  +3.682814e-09  +6.714705e-10      90.29 
   4.3750000    44.6250000  +6.952831e-10  -4.169186e-09       5.12 
   4.3750000    44.8750000  +1.154468e-10  -2.875998e-09      77.40 
   4.3750000    45.1250000  +2.468213e-09  -7.150525e-10     151.21 
   4.3750000    45.3750000  +7.091466e-09  -3.797184e-09     163.72 
   4.3750000    45.6250000  +6.057033e-09  -4.669632e-09     173.89 
   4.3750000    45.8750000  +1.590390e-08  -1.099407e-09      40.81 
   4.3750000    46.1250000  +9.373685e-09  -8.722997e-10      35.51 
   4.3750000    46.3750000  +1.288106e-08  -3.445694e-09      19.44 
   4.3750000    46.6250000  +3.307867e-09  -2.191080e-09     162.39 
   4.3750000    46.8750000  +3.097241e-09  -3.400084e-09     152.86 
   4.3750000    47.1250000  +3.395130e-09  -8.914602e-10      27.72 
   4.3750000    47.3750000  +2.303525e-09  +7.931355e-10     172.72 
   4.3750000    47.6250000  +1.397539e-10  -2.539634e-09       3.76 
   4.3750000    47.8750000  +1.284917e-09  -4.399574e-09      65.19 
   4.3750000    48.1250000  +2.254134e-09  -2.870348e-09      93.25 
   4.3750000    48.3750000  +1.217223e-09  -2.731286e-09      82.81 
   4.3750000    48.6250000  +1.218227e-09  -3.701131e-09      77.02 
   4.3750000    48.8750000  +1.011149e-09  -4.392639e-09      67.39 
   4.3750000    49.1250000  +7.875209e-10  -4.699036e-09      73.34 
   4.3750000    49.3750000  +1.151982e-09  -3.395024e-09      58.15 
   4.3750000    49.6250000  +2.823307e-10  -3.493500e-09      62.45 
   4.3750000    49.8750000  -1.148345e-10  -3.155953e-09      59.39 
   4.3750000    50.1250000  +1.815823e-09  -3.806794e-09      67.48 
   4.3750000    50.3750000  -5.031378e-10  -2.145239e-09      64.15 
   4.3750000    50.6250000  +6.624242e-10  -2.050669e-09      62.14 
   4.3750000    50.8750000  -4.683703e-10  -1.632328e-09      71.53 
   4.3750000    51.1250000  -4.477988e-10  -1.457950e-09      75.04 
   4.3750000    51.3750000  -4.107463e-10  -1.325731e-09      78.19 
   4.3750000    51.6250000  +5.224969e-09  -2.485654e-09      62.26 
   4.3750000    51.8750000  +2.531556e-09  +3.081421e-11      12.28 
   4.3750000    52.1250000  +3.248508e-09  -3.543075e-10      27.87 
   4.3750000    52.3750000  +2.773441e-10  -7.574871e-10      73.47 
   4.3750000    52.6250000  -3.278733e-10  -7.419355e-09     125.37 
   4.3750000    52.8750000  +2.757818e-10  -7.817423e-10      71.81 
   4.6250000    42.1250000  +5.136849e-09  -1.706437e-09      78.67 
   4.6250000    42.3750000  +1.766561e-09  -8.510704e-11     141.97 
   4.6250000    42.6250000  +4.259809e-09  -9.922387e-10     139.53 
   4.6250000    42.8750000  +1.293683e-08  -3.751698e-09       8.21 
   4.6250000    43.1250000  +4.333334e-09  -5.804783e-09     130.83 
   4.6250000    43.3750000  +6.844546e-09  -3.251579e-10      12.25 
   4.6250000    43.6250000  +1.156673e-08  -5.614035e-09      39.83 
   4.6250000    43.8750000  +2.733311e-09  -4.728120e-09      40.48 
   4.6250000    44.1250000  +5.858645e-10  -1.723059e-09      97.52 
   4.6250000    44.3750000  +2.279640e-09  +1.717283e-09     153.13 
   4.6250000    44.6250000  -3.671188e-10  -2.409114e-09     154.46 
   4.6250000    44.8750000  +1.972487e-09  -2.752551e-09      48.99 
   4.6250000    45.1250000  +9.218856e-10  -1.493538e-09      77.48 
   4.6250000    45.3750000  +4.045268e-09  -2.668408e-09     155.27 
   4.6250000    45.6250000  +5.126248e-09  -6.294965e-10     168.42 
   4.6250000    45.8750000  +8.444207e-09  +2.233476e-09      24.24 
   4.6250000    46.1250000  +5.826258e-09  -2.456609e-09      58.56 
   4.6250000    46.3750000  -2.819956e-11  -7.141778e-09     155.36 
   4.6250000    46.6250000  -2.027429e-09  -8.866219e-09     106.26 
   4.6250000    46.8750000  +4.974983e-09  -5.937517e-10     131.15 
   4.6250000    47.1250000  +4.228298e-09  -6.327192e-09     151.23 
   4.6250000    47.3750000  +1.695164e-09  -7.457746e-11     137.25 
   4.6250000    47.6250000  +5.191493e-10  -1.523441e-09     112.69 
   4.6250000    47.8750000  +8.760920e-10  -1.431077e-09      38.59 
   4.6250000    48.1250000  +1.814170e-09  -5.281618e-09      87.65 
   4.6250000    48.3750000  +2.074098e-09  -5.674932e-09      76.71 
   4.6250000    48.6250000  +1.430495e-09  -1.868610e-09      80.19 
   4.6250000    48.8750000  +9.453457e-10  -4.229314e-09      71.61 
   4.6250000    49.1250000  +1.314400e-09  -3.994211e-09      63.53 
   4.6250000    49.3750000  +6.305863e-10  -3.699315e-09      61.26 
   4.6250000    49.6250000  +1.743167e-10  -3.495169e-09      58.26 
   4.6250000    49.8750000  +1.385068e-09  -4.592098e-09      67.56 
   4.6250000    50.1250000  -5.574517e-10  -2.500263e-09      58.41 
   4.6250000    50.3750000  -3.841141e-11  -1.996772e-09      69.20 
   4.6250000    50.6250000  -6.187073e-10  -1.799669e-09      66.30 
   4.6250000    50.8750000  -5.948770e-10  -1.578666e-09      71.07 
   4.6250000    51.1250000  -5.406656e-10  -1.420905e-09      75.56 
   4.6250000    51.3750000  +3.065371e-09  -1.291208e-09      86.40 
   4.6250000    51.6250000  +3.264884e-09  -5.040864e-10      27.97 
   4.6250000    51.8750000  +2.362804e-10  -9.341185e-10      73.87 
   4.6250000    52.1250000  +2.619637e-10  -8.408269e-10      73.45 
   4.6250000    52.3750000  -3.941720e-10  -7.634436e-09     124.20 
   4.6250000    52.6250000  +2.722778e-10  -8.396649e-10      71.63 
   4.6250000    52.8750000  +2.833768e-10  -7.750956e-10      70.70 
   4.8750000    42.1250000  +6.198167e-10  -1.209637e-09     113.76 
   4.8750000    42.3750000  +7.342143e-10  -5.615554e-10     116.84 
   4.8750000    42.6250000  +5.687619e-09  -1.660654e-09      12.73 
   4.8750000    42.8750000  +7.620215e-12  -6.291581e-09      88.01 
   4.8750000    43.1250000  +2.086745e-09  -6.042906e-09     104.92 
   4.8750000    43.3750000  +5.418497e-09  -1.164248e-09     100.47 
   4.8750000    43.6250000  +1.589770e-09  -4.149581e-09      37.32 
   4.8750000    43.8750000  -1.953273e-09  -6.013148e-09      47.24 
   4.8750000    44.1250000  -1.194089e-09  -4.695307e-09      76.77 
   4.8750000    44.3750000  +3.775306e-10  -5.314085e-09      98.71 
   4.8750000    44.6250000  +4.474459e-10  -3.033265e-09      76.91 
   4.8750000    44.8750000  +1.336770e-09  -3.900434e-09      61.12 
   4.8750000    45.1250000  +2.451627e-09  -4.828524e-09      74.15 
   4.8750000    45.3750000  -1.126968e-10  -8.888967e-09     118.05 
   4.8750000    45.6250000  -6.153259e-10  -2.379806e-09     156.41 
   4.8750000    45.8750000  +3.790906e-09  -1.621939e-10     106.36 
   4.8750000    46.1250000  +2.963020e-09  -2.989517e-09      63.56 
   4.8750000    46.3750000  +6.057992e-12  -1.245473e-08     120.25 
   4.8750000    46.6250000  -1.239347e-09  -4.527745e-09     158.84 
   4.8750000    46.8750000  +3.492503e-09  -3.623894e-09     140.32 
   4.8750000    47.1250000  +2.262367e-09  -8.253903e-10     136.22 
   4.8750000    47.3750000  +2.977811e-09  +4.203125e-12     144.70 
   4.8750000    47.6250000  +1.775348e-09  +9.192615e-10       0.88 
   4.8750000    47.8750000  +1.485139e-09  -5.607408e-10     119.43 
   4.8750000    48.1250000  +3.711696e-09  -3.161161e-10     120.46 
   4.8750000    48.3750000  -3.196583e-10  -4.834836e-10     159.96 
   4.8750000    48.6250000  +2.554954e-09  -8.441594e-09      78.65 
   4.8750000    48.8750000  +2.448590e-09  -9.213773e-09      67.52 
   4.8750000    49.1250000  +1.466785e-09  -3.479570e-09      60.28 
   4.8750000    49.3750000  +6.300289e-10  -3.523903e-09      57.06 
   4.8750000    49.6250000  +1.117920e-09  -4.322717e-09      64.58 
   4.8750000    49.8750000  +4.796311e-10  -2.727444e-09      42.82 
   4.8750000    50.1250000  -8.023845e-10  -2.407124e-09      52.48 
   4.8750000    50.3750000  -2.512703e-10  -1.840328e-09      68.74 
   4.8750000    50.6250000  -7.873143e-10  -1.685170e-09      64.89 
   4.8750000    50.8750000  -7.156886e-10  -1.493713e-09      71.87 
   4.8750000    51.1250000  -1.452720e-10  -8.284077e-10     150.02 
   4.8750000    51.3750000  +3.572365e-09  -4.343823e-10      76.59 
   4.8750000    51.6250000  +1.834470e-10  -1.024043e-09      74.02 
   4.8750000    51.8750000  +2.330182e-10  -9.234110e-10      73.64 
   4.8750000    52.1250000  -4.525520e-10  -7.819688e-09     123.15 
   4.8750000    52.3750000  +2.625573e-10  -8.960884e-10      71.59 
   4.8750000    52.6250000  +2.840807e-10  -8.265740e-10      70.55 
   4.8750000    52.8750000  +2.945024e-10  -7.644566e-10      69.55 
   5.1250000    42.1250000  +5.745457e-10  -2.490759e-11      32.22 
   5.1250000    42.3750000  +2.897475e-09  -1.334870e-09      44.45 
   5.1250000    42.6250000  +3.156014e-09  -3.839145e-09     130.68 
   5.1250000    42.8750000  +4.707762e-09  -1.178901e-09     168.11 
   5.1250000    43.1250000  +3.124119e-09  +6.927628e-11     169.20 
   5.1250000    43.3750000  +7.808502e-09  +5.087150e-09     107.77 
   5.1250000    43.6250000  +6.283789e-09  -4.365794e-09     149.35 
   5.1250000    43.8750000  +5.753811e-10  -7.010172e-09     147.02 
   5.1250000    44.1250000  -2.020097e-09  -5.540034e-09     105.36 
   5.1250000    44.3750000  +8.373686e-10  -5.909567e-09     106.74 
   5.1250000    44.6250000  +6.130095e-10  -3.995111e-09      81.28 
   5.1250000    44.8750000  +6.323863e-10  -4.744169e-09      69.93 
   5.1250000    45.1250000  +8.168845e-10  -5.149354e-09      79.43 
   5.1250000    45.3750000  -5.052416e-10  -5.123526e-09      98.91 
   5.1250000    45.6250000  -1.429588e-09  -7.156308e-09     135.00 
   5.1250000    45.8750000  +3.395137e-09  -4.012259e-09      91.29 
   5.1250000    46.1250000  +1.962973e-09  -3.706134e-09     115.64 
   5.1250000    46.3750000  -3.699065e-09  -6.137414e-09     102.14 
   5.1250000    46.6250000  -1.481952e-09  -5.126303e-09      52.71 
   5.1250000    46.8750000  +1.485442e-09  -3.496685e-09      98.33 
   5.1250000    47.1250000  +1.308556e-09  +1.277251e-10     117.95 
   5.1250000    47.3750000  +2.052137e-09  -3.385747e-10     120.22 
   5.1250000    47.6250000  +1.081581e-09  -5.102543e-10      67.27 
   5.1250000    47.8750000  +8.606751e-11  -8.960611e-10      93.66 
   5.1250000    48.1250000  +3.937328e-09  -5.760536e-10     126.06 
   5.1250000    48.3750000  +5.951208e-09  -4.468956e-10     120.82 
   5.1250000    48.6250000  +3.055636e-09  -2.060457e-09      92.54 
   5.1250000    48.8750000  +2.102866e-09  -3.217684e-09      27.43 
   5.1250000    49.1250000  +2.367178e-09  -8.014352e-09      63.71 
   5.1250000    49.3750000  +2.059961e-09  -1.051167e-08      68.07 
   5.1250000    49.6250000  -4.500672e-12  -5.808904e-09      60.06 
   5.1250000    49.8750000  -8.941167e-10  -5.922340e-09      64.57 
   5.1250000    50.1250000  -1.055114e-09  -2.257235e-09      42.95 
   5.1250000    50.3750000  +1.025536e-09  -1.202321e-08      69.33 
   5.1250000    50.6250000  +2.577990e-10  -1.202163e-08      70.92 
   5.1250000    50.8750000  -3.674097e-10  -1.426302e-09       1.30 
   5.1250000    51.1250000  -6.822410e-10  -1.308072e-09      80.12 
   5.1250000    51.3750000  +7.439583e-09  -1.639316e-09      52.33 
   5.1250000    51.6250000  +1.848827e-10  -9.978092e-10      74.24 
   5.1250000    51.8750000  -4.991435e-10  -7.959547e-09     122.23 
   5.1250000    52.1250000  +2.439497e-10  -9.467045e-10      71.79 
   5.1250000    52.3750000  +2.803913e-10  -8.744504e-10      70.58 
   5.1250000    52.6250000  +3.008402e-10  -8.089720e-10      69.43 
   5.1250000    52.8750000  +3.093546e-10  -7.501029e-10      68.36 
   5.3750000    42.1250000  +5.435563e-09  -3.148175e-10     174.75 
   5.3750000    42.3750000  +2.781092e-09  -1.054839e-09       9.89 
   5.3750000    42.6250000  +5.716781e-10  -1.413825e-09     112.01 
   5.3750000    42.8750000  +1.176489e-09  -1.170431e-09     126.77 
   5.3750000    43.1250000  +1.887531e-09  -6.304008e-10      10.06 
   5.3750000    43.3750000  +1.352749e-09  +4.484685e-10     150.15 
   5.3750000    43.6250000  +1.133343e-09  -1.269859e-09     133.55 
   5.3750000    43.8750000  +1.239693e-10  -1.581188e-09     107.36 
   5.3750000    44.1250000  -2.779435e-09  -3.742599e-09       7.84 
   5.3750000    44.3750000  +4.454947e-09  -3.710421e-09      62.84 
   5.3750000    44.6250000  +3.488060e-09  -6.132667e-09      59.90 
   5.3750000    44.8750000  +2.376669e-09  -8.152153e-09      60.99 
   5.3750000    45.1250000  +4.564433e-10  -6.892114e-09      82.14 
   5.3750000    45.3750000  -3.480361e-09  -6.525478e-09      67.26 
   5.3750000    45.6250000  -5.512582e-10  -4.830475e-09      81.35 
   5.3750000    45.8750000  -1.678800e-09  -2.191316e-09      83.08 
   5.3750000    46.1250000  +8.056286e-09  -3.829271e-09      65.13 
   5.3750000    46.3750000  -9.445869e-11  -9.523027e-09     134.57 
